  -1.1783565e+00   1.3074263e-01  -7.3334388e-01   1.0000000e+00   1.7361000e+02   1.5853700e+00   1.0000000e+00
  -1.1400454e+00   1.2451444e-01  -7.9568312e-01   1.0000000e+00   1.3666700e+02   1.9098800e+01   1.0000000e+00
  -1.1105610e+00   1.1149430e-01  -8.3854077e-01   1.0000000e+00   1.0987600e+02   3.4707900e+01   1.0000000e+00
  -1.0897819e+00   9.4589071e-02  -8.6206794e-01   1.0000000e+00   9.3482400e+01   4.6823500e+01   1.0000000e+00
  -1.0749971e+00   7.5094774e-02  -8.7165446e-01   1.0000000e+00   8.4733300e+01   5.6633300e+01   1.0000000e+00
  -1.0650516e+00   5.3213037e-02  -8.6717849e-01   1.0000000e+00   8.3733300e+01   6.4633300e+01   1.0000000e+00
  -1.0581437e+00   2.6201700e-02  -8.4451779e-01   1.0000000e+00   9.2821100e+01   7.2747400e+01   1.0000000e+00
  -1.0534347e+00  -6.9888077e-03  -8.0644101e-01   1.0000000e+00   1.1022900e+02   8.1197900e+01   1.0000000e+00
  -1.0489458e+00  -4.4027627e-02  -7.6019688e-01   1.0000000e+00   1.3273500e+02   9.0843100e+01   1.0000000e+00
  -1.0420535e+00  -8.7018324e-02  -7.1065747e-01   1.0000000e+00   1.5690700e+02   1.0281300e+02   1.0000000e+00
  -1.0339970e+00  -1.4168061e-01  -6.5616215e-01   1.0000000e+00   1.8341600e+02   1.1771700e+02   1.0000000e+00
  -1.0232827e+00  -2.0680201e-01  -5.9735214e-01   1.0000000e+00   2.1232200e+02   1.3645500e+02   1.0000000e+00
  -1.0160296e+00  -2.7643277e-01  -5.4386104e-01   1.0000000e+00   2.3867400e+02   1.5411400e+02   1.0000000e+00
  -1.0134330e+00  -3.3436559e-01  -5.0298338e-01   1.0000000e+00   2.5916500e+02   1.6695700e+02   1.0000000e+00
  -1.0167900e+00  -3.8510664e-01  -4.6845730e-01   1.0000000e+00   2.7740100e+02   1.7488400e+02   1.0000000e+00
  -1.0258256e+00  -4.3050518e-01  -4.3326231e-01   1.0000000e+00   2.9750600e+02   1.7832100e+02   1.0000000e+00
