  -1.3183287e+00   5.9578292e-02  -2.0640332e+00
  -1.4404582e+00  -2.1406349e+00  -1.8696168e-01
  -2.0749468e+00   1.0872102e-01  -2.0120480e+00
  -2.1994365e+00  -2.0626015e+00  -1.4253415e-01
  -1.6485264e+00  -1.9475903e-01   2.6357706e+00
  -2.5356763e+00  -5.0761053e-01   2.7032007e+00
  -2.2632512e+00   2.2050495e+00   7.0317197e-01
  -1.4124870e+00   2.2502930e+00   4.2738692e-01
