  -1.1699113e+00  -9.8162944e-01  -7.4672501e-01   1.0000000e+00   2.4861900e+02   5.9977900e+02   1.0000000e+00
  -1.2202984e+00  -9.1534868e-01  -6.8296775e-01   1.0000000e+00   3.0997800e+02   5.4400000e+02   1.0000000e+00
  -1.3017673e+00  -7.9097119e-01  -5.9367974e-01   1.0000000e+00   4.0104000e+02   4.4751400e+02   1.0000000e+00
  -1.3201978e+00  -7.2507912e-01  -5.5629363e-01   1.0000000e+00   4.4142500e+02   4.1323400e+02   1.0000000e+00
  -1.3255773e+00  -6.5305058e-01  -5.2393953e-01   1.0000000e+00   4.7755700e+02   3.8555700e+02   1.0000000e+00
  -1.3270969e+00  -5.7873316e-01  -5.0169740e-01   1.0000000e+00   5.0529900e+02   3.6047400e+02   1.0000000e+00
  -1.3316678e+00  -5.0802962e-01  -4.9407502e-01   1.0000000e+00   5.2112800e+02   3.3512800e+02   1.0000000e+00
  -1.3372178e+00  -4.4125125e-01  -4.9485361e-01   1.0000000e+00   5.3015600e+02   3.1123700e+02   1.0000000e+00
  -1.3414968e+00  -3.7907191e-01  -4.9442938e-01   1.0000000e+00   5.3897700e+02   2.9104500e+02   1.0000000e+00
  -1.3472734e+00  -3.1364893e-01  -4.8246364e-01   1.0000000e+00   5.5453700e+02   2.7061200e+02   1.0000000e+00
  -1.3514988e+00  -2.4752225e-01  -4.6968516e-01   1.0000000e+00   5.7024600e+02   2.5226300e+02   1.0000000e+00
  -1.3494337e+00  -1.8781528e-01  -4.6297946e-01   1.0000000e+00   5.8054400e+02   2.3925400e+02   1.0000000e+00
  -1.3404927e+00  -1.3682386e-01  -4.6232039e-01   1.0000000e+00   5.8616700e+02   2.3216700e+02   1.0000000e+00
  -1.3258054e+00  -9.0189137e-02  -4.5985849e-01   1.0000000e+00   5.9202900e+02   2.2968600e+02   1.0000000e+00
  -1.3097508e+00  -4.7675319e-02  -4.5430178e-01   1.0000000e+00   5.9884500e+02   2.2892800e+02   1.0000000e+00
  -1.3013776e+00  -1.7591834e-02  -4.5196621e-01   1.0000000e+00   6.0271300e+02   2.2687200e+02   1.0000000e+00
  -1.3052150e+00  -8.4210095e-04  -4.5971887e-01   1.0000000e+00   6.0014900e+02   2.2085100e+02   1.0000000e+00
  -1.3116143e+00   2.0506209e-02  -4.7095261e-01   1.0000000e+00   5.9621700e+02   2.1258700e+02   1.0000000e+00
  -1.3111453e+00   5.0342986e-02  -4.8143752e-01   1.0000000e+00   5.9342200e+02   2.0608900e+02   1.0000000e+00
  -1.3022691e+00   7.9321023e-02  -4.9739379e-01   1.0000000e+00   5.8755100e+02   2.0396600e+02   1.0000000e+00
  -1.2895017e+00   9.8802521e-02  -5.2390384e-01   1.0000000e+00   5.7556800e+02   2.0502300e+02   1.0000000e+00
  -1.2711158e+00   1.1249744e-01  -5.6119384e-01   1.0000000e+00   5.5779800e+02   2.0960700e+02   1.0000000e+00
  -1.2466102e+00   1.2225993e-01  -6.0923488e-01   1.0000000e+00   5.3459500e+02   2.1709500e+02   1.0000000e+00
  -1.2157818e+00   1.2869235e-01  -6.6814154e-01   1.0000000e+00   5.0648800e+02   2.2768300e+02   1.0000000e+00
