  -1.1699113e+00  -9.8162944e-01  -7.4672501e-01   1.0000000e+00   4.1466700e+02   2.6722200e+02   1.0000000e+00
  -1.2202984e+00  -9.1534868e-01  -6.8296775e-01   1.0000000e+00   4.3250000e+02   2.5250000e+02   1.0000000e+00
  -1.3017673e+00  -7.9097119e-01  -5.9367974e-01   1.0000000e+00   4.7041500e+02   2.2702400e+02   1.0000000e+00
  -1.3201978e+00  -7.2507912e-01  -5.5629363e-01   1.0000000e+00   4.9275600e+02   2.2200000e+02   1.0000000e+00
  -1.3255773e+00  -6.5305058e-01  -5.2393953e-01   1.0000000e+00   5.1792900e+02   2.2181000e+02   1.0000000e+00
  -1.3270969e+00  -5.7873316e-01  -5.0169740e-01   1.0000000e+00   5.4540900e+02   2.2261400e+02   1.0000000e+00
  -1.3316678e+00  -5.0802962e-01  -4.9407502e-01   1.0000000e+00   5.7250000e+02   2.2187000e+02   1.0000000e+00
  -1.3372178e+00  -4.4125125e-01  -4.9485361e-01   1.0000000e+00   5.9871100e+02   2.2013300e+02   1.0000000e+00
  -1.3414968e+00  -3.7907191e-01  -4.9442938e-01   1.0000000e+00   6.2307100e+02   2.1919000e+02   1.0000000e+00
  -1.3472734e+00  -3.1364893e-01  -4.8246364e-01   1.0000000e+00   6.4871100e+02   2.1813300e+02   1.0000000e+00
  -1.3514988e+00  -2.4752225e-01  -4.6968516e-01   1.0000000e+00   6.7497800e+02   2.1768900e+02   1.0000000e+00
  -1.3494337e+00  -1.8781528e-01  -4.6297946e-01   1.0000000e+00   6.9858700e+02   2.1945700e+02   1.0000000e+00
  -1.3404927e+00  -1.3682386e-01  -4.6232039e-01   1.0000000e+00   7.1882200e+02   2.2384400e+02   1.0000000e+00
  -1.3258054e+00  -9.0189137e-02  -4.5985849e-01   1.0000000e+00   7.3707100e+02   2.3031000e+02   1.0000000e+00
  -1.3097508e+00  -4.7675319e-02  -4.5430178e-01   1.0000000e+00   7.5382200e+02   2.3784400e+02   1.0000000e+00
  -1.3013776e+00  -1.7591834e-02  -4.5196621e-01   1.0000000e+00   7.6563600e+02   2.4175000e+02   1.0000000e+00
  -1.3052150e+00  -8.4210095e-04  -4.5971887e-01   1.0000000e+00   7.7234100e+02   2.4006800e+02   1.0000000e+00
  -1.3116143e+00   2.0506209e-02  -4.7095261e-01   1.0000000e+00   7.8071100e+02   2.3713300e+02   1.0000000e+00
  -1.3111453e+00   5.0342986e-02  -4.8143752e-01   1.0000000e+00   7.9231100e+02   2.3726700e+02   1.0000000e+00
  -1.3022691e+00   7.9321023e-02  -4.9739379e-01   1.0000000e+00   8.0307300e+02   2.4056100e+02   1.0000000e+00
  -1.2895017e+00   9.8802521e-02  -5.2390384e-01   1.0000000e+00   8.0950000e+02   2.4500000e+02   1.0000000e+00
  -1.2711158e+00   1.1249744e-01  -5.6119384e-01   1.0000000e+00   8.1302500e+02   2.5032500e+02   1.0000000e+00
  -1.2466102e+00   1.2225993e-01  -6.0923488e-01   1.0000000e+00   8.1450000e+02   2.5780000e+02   1.0000000e+00
  -1.2157818e+00   1.2869235e-01  -6.6814154e-01   1.0000000e+00   8.1408100e+02   2.6654100e+02   1.0000000e+00
  -1.1783565e+00   1.3074263e-01  -7.3334388e-01   1.0000000e+00   8.1187200e+02   2.7712800e+02   1.0000000e+00
  -1.1400454e+00   1.2451444e-01  -7.9568312e-01   1.0000000e+00   8.0673000e+02   2.8789200e+02   1.0000000e+00
  -1.1105610e+00   1.1149430e-01  -8.3854077e-01   1.0000000e+00   8.0008300e+02   2.9577800e+02   1.0000000e+00
  -1.0897819e+00   9.4589071e-02  -8.6206794e-01   1.0000000e+00   7.9322900e+02   3.0157100e+02   1.0000000e+00
  -1.0749971e+00   7.5094774e-02  -8.7165446e-01   1.0000000e+00   7.8591200e+02   3.0579400e+02   1.0000000e+00
  -1.0650516e+00   5.3213037e-02  -8.6717849e-01   1.0000000e+00   7.7819400e+02   3.0916700e+02   1.0000000e+00
  -1.0581437e+00   2.6201700e-02  -8.4451779e-01   1.0000000e+00   7.6916700e+02   3.1250000e+02   1.0000000e+00
  -1.0534347e+00  -6.9888077e-03  -8.0644101e-01   1.0000000e+00   7.5802800e+02   3.1591700e+02   1.0000000e+00
  -1.0489458e+00  -4.4027627e-02  -7.6019688e-01   1.0000000e+00   7.4551400e+02   3.1974300e+02   1.0000000e+00
  -1.0420535e+00  -8.7018324e-02  -7.1065747e-01   1.0000000e+00   7.3070300e+02   3.2473000e+02   1.0000000e+00
  -1.0339970e+00  -1.4168061e-01  -6.5616215e-01   1.0000000e+00   7.1100000e+02   3.3024400e+02   1.0000000e+00
  -1.0232827e+00  -2.0680201e-01  -5.9735214e-01   1.0000000e+00   6.8700000e+02   3.3724400e+02   1.0000000e+00
  -1.0160296e+00  -2.7643277e-01  -5.4386104e-01   1.0000000e+00   6.6024400e+02   3.4300000e+02   1.0000000e+00
  -1.0134330e+00  -3.3436559e-01  -5.0298338e-01   1.0000000e+00   6.3788400e+02   3.4611600e+02   1.0000000e+00
  -1.0167900e+00  -3.8510664e-01  -4.6845730e-01   1.0000000e+00   6.1771700e+02   3.4678300e+02   1.0000000e+00
  -1.0258256e+00  -4.3050518e-01  -4.3326231e-01   1.0000000e+00   5.9935400e+02   3.4535400e+02   1.0000000e+00
  -1.0388627e+00  -4.7063947e-01  -3.9854326e-01   1.0000000e+00   5.8270800e+02   3.4250000e+02   1.0000000e+00
  -1.0516062e+00  -5.0964930e-01  -3.6259463e-01   1.0000000e+00   5.6597900e+02   3.3983000e+02   1.0000000e+00
  -1.0605108e+00  -5.5141899e-01  -3.2180116e-01   1.0000000e+00   5.4757100e+02   3.3867300e+02   1.0000000e+00
  -1.0611542e+00  -5.9946294e-01  -2.7531473e-01   1.0000000e+00   5.2574000e+02   3.4162000e+02   1.0000000e+00
  -1.0568420e+00  -6.5606090e-01  -2.2609640e-01   1.0000000e+00   4.9985200e+02   3.4650000e+02   1.0000000e+00
  -1.0458938e+00  -7.0996739e-01  -1.7522769e-01   1.0000000e+00   4.7450000e+02   3.5450000e+02   1.0000000e+00
  -1.0347442e+00  -7.6540285e-01  -1.1528128e-01   1.0000000e+00   4.4661100e+02   3.6361100e+02   1.0000000e+00
  -1.0373678e+00  -8.0613270e-01  -4.1475327e-02   1.0000000e+00   4.2258600e+02   3.6889700e+02   1.0000000e+00
  -1.0495149e+00  -8.2944572e-01   3.9070850e-02   1.0000000e+00   4.0442600e+02   3.7100000e+02   1.0000000e+00
  -1.0572167e+00  -8.4148053e-01   1.2226349e-01   1.0000000e+00   3.9000000e+02   3.7581500e+02   1.0000000e+00
  -1.0571479e+00  -8.4045227e-01   2.0808830e-01   1.0000000e+00   3.8038900e+02   3.8481900e+02   1.0000000e+00
