  -1.1699113e+00  -9.8162944e-01  -7.4672501e-01   1.0000000e+00   7.2800000e+02   2.9400000e+02   1.0000000e+00
  -1.2202984e+00  -9.1534868e-01  -6.8296775e-01   1.0000000e+00   7.1612800e+02   2.8812800e+02   1.0000000e+00
  -1.3017673e+00  -7.9097119e-01  -5.9367974e-01   1.0000000e+00   7.0276200e+02   2.7785700e+02   1.0000000e+00
  -1.3201978e+00  -7.2507912e-01  -5.5629363e-01   1.0000000e+00   7.0000000e+02   2.8000000e+02   1.0000000e+00
  -1.3255773e+00  -6.5305058e-01  -5.2393953e-01   1.0000000e+00   7.0057100e+02   2.8632700e+02   1.0000000e+00
  -1.3270969e+00  -5.7873316e-01  -5.0169740e-01   1.0000000e+00   7.0536000e+02   2.9350000e+02   1.0000000e+00
  -1.3316678e+00  -5.0802962e-01  -4.9407502e-01   1.0000000e+00   7.1441500e+02   2.9832100e+02   1.0000000e+00
  -1.3372178e+00  -4.4125125e-01  -4.9485361e-01   1.0000000e+00   7.2637000e+02   3.0150000e+02   1.0000000e+00
  -1.3414968e+00  -3.7907191e-01  -4.9442938e-01   1.0000000e+00   7.3750900e+02   3.0521100e+02   1.0000000e+00
  -1.3472734e+00  -3.1364893e-01  -4.8246364e-01   1.0000000e+00   7.4525800e+02   3.1006500e+02   1.0000000e+00
  -1.3514988e+00  -2.4752225e-01  -4.6968516e-01   1.0000000e+00   7.5323400e+02   3.1595300e+02   1.0000000e+00
  -1.3494337e+00  -1.8781528e-01  -4.6297946e-01   1.0000000e+00   7.6300000e+02   3.2311900e+02   1.0000000e+00
  -1.3404927e+00  -1.3682386e-01  -4.6232039e-01   1.0000000e+00   7.7400000e+02   3.3200000e+02   1.0000000e+00
  -1.3258054e+00  -9.0189137e-02  -4.5985849e-01   1.0000000e+00   7.8410000e+02   3.4328600e+02   1.0000000e+00
  -1.3097508e+00  -4.7675319e-02  -4.5430178e-01   1.0000000e+00   7.9226000e+02   3.5523300e+02   1.0000000e+00
  -1.3013776e+00  -1.7591834e-02  -4.5196621e-01   1.0000000e+00   7.9867100e+02   3.6267100e+02   1.0000000e+00
  -1.3052150e+00  -8.4210095e-04  -4.5971887e-01   1.0000000e+00   8.0534700e+02   3.6194700e+02   1.0000000e+00
  -1.3116143e+00   2.0506209e-02  -4.7095261e-01   1.0000000e+00   8.1434700e+02   3.6005300e+02   1.0000000e+00
  -1.3111453e+00   5.0342986e-02  -4.8143752e-01   1.0000000e+00   8.2562300e+02   3.6237700e+02   1.0000000e+00
  -1.3022691e+00   7.9321023e-02  -4.9739379e-01   1.0000000e+00   8.3954400e+02   3.6745600e+02   1.0000000e+00
  -1.2895017e+00   9.8802521e-02  -5.2390384e-01   1.0000000e+00   8.5563600e+02   3.7175300e+02   1.0000000e+00
  -1.2711158e+00   1.1249744e-01  -5.6119384e-01   1.0000000e+00   8.7456400e+02   3.7634600e+02   1.0000000e+00
  -1.2466102e+00   1.2225993e-01  -6.0923488e-01   1.0000000e+00   8.9685700e+02   3.8158400e+02   1.0000000e+00
  -1.2157818e+00   1.2869235e-01  -6.6814154e-01   1.0000000e+00   9.2225300e+02   3.8748000e+02   1.0000000e+00
  -1.1783565e+00   1.3074263e-01  -7.3334388e-01   1.0000000e+00   9.4840300e+02   3.9481900e+02   1.0000000e+00
  -1.1400454e+00   1.2451444e-01  -7.9568312e-01   1.0000000e+00   9.7039700e+02   4.0191200e+02   1.0000000e+00
  -1.1105610e+00   1.1149430e-01  -8.3854077e-01   1.0000000e+00   9.8289600e+02   4.0671600e+02   1.0000000e+00
  -1.0897819e+00   9.4589071e-02  -8.6206794e-01   1.0000000e+00   9.8698600e+02   4.0981200e+02   1.0000000e+00
  -1.0749971e+00   7.5094774e-02  -8.7165446e-01   1.0000000e+00   9.8533800e+02   4.1187700e+02   1.0000000e+00
  -1.0650516e+00   5.3213037e-02  -8.6717849e-01   1.0000000e+00   9.7819000e+02   4.1371400e+02   1.0000000e+00
  -1.0581437e+00   2.6201700e-02  -8.4451779e-01   1.0000000e+00   9.6378500e+02   4.1569200e+02   1.0000000e+00
  -1.0534347e+00  -6.9888077e-03  -8.0644101e-01   1.0000000e+00   9.4209200e+02   4.1803100e+02   1.0000000e+00
  -1.0489458e+00  -4.4027627e-02  -7.6019688e-01   1.0000000e+00   9.1723400e+02   4.2090600e+02   1.0000000e+00
  -1.0420535e+00  -8.7018324e-02  -7.1065747e-01   1.0000000e+00   8.9000000e+02   4.2450000e+02   1.0000000e+00
  -1.0339970e+00  -1.4168061e-01  -6.5616215e-01   1.0000000e+00   8.5900000e+02   4.2750000e+02   1.0000000e+00
  -1.0232827e+00  -2.0680201e-01  -5.9735214e-01   1.0000000e+00   8.2495200e+02   4.3085500e+02   1.0000000e+00
  -1.0160296e+00  -2.7643277e-01  -5.4386104e-01   1.0000000e+00   7.9254500e+02   4.3165500e+02   1.0000000e+00
  -1.0134330e+00  -3.3436559e-01  -5.0298338e-01   1.0000000e+00   7.6754500e+02   4.3065500e+02   1.0000000e+00
  -1.0167900e+00  -3.8510664e-01  -4.6845730e-01   1.0000000e+00   7.4607300e+02   4.2765500e+02   1.0000000e+00
  -1.0258256e+00  -4.3050518e-01  -4.3326231e-01   1.0000000e+00   7.2550000e+02   4.2350000e+02   1.0000000e+00
  -1.0388627e+00  -4.7063947e-01  -3.9854326e-01   1.0000000e+00   7.0600000e+02   4.1837000e+02   1.0000000e+00
  -1.0516062e+00  -5.0964930e-01  -3.6259463e-01   1.0000000e+00   6.8656900e+02   4.1368600e+02   1.0000000e+00
  -1.0605108e+00  -5.5141899e-01  -3.2180116e-01   1.0000000e+00   6.6550000e+02   4.1064000e+02   1.0000000e+00
  -1.0611542e+00  -5.9946294e-01  -2.7531473e-01   1.0000000e+00   6.4242900e+02   4.1067300e+02   1.0000000e+00
  -1.0568420e+00  -6.5606090e-01  -2.2609640e-01   1.0000000e+00   6.1789100e+02   4.1169600e+02   1.0000000e+00
  -1.0458938e+00  -7.0996739e-01  -1.7522769e-01   1.0000000e+00   5.9431900e+02   4.1542600e+02   1.0000000e+00
  -1.0347442e+00  -7.6540285e-01  -1.1528128e-01   1.0000000e+00   5.6800000e+02   4.2000000e+02   1.0000000e+00
  -1.0373678e+00  -8.0613270e-01  -4.1475327e-02   1.0000000e+00   5.3841900e+02   4.2302300e+02   1.0000000e+00
  -1.0495149e+00  -8.2944572e-01   3.9070850e-02   1.0000000e+00   5.0765200e+02   4.2550000e+02   1.0000000e+00
  -1.0572167e+00  -8.4148053e-01   1.2226349e-01   1.0000000e+00   4.7755600e+02   4.3093300e+02   1.0000000e+00
  -1.0571479e+00  -8.4045227e-01   2.0808830e-01   1.0000000e+00   4.4800000e+02   4.4100000e+02   1.0000000e+00
  -1.0498072e+00  -8.2803192e-01   2.9805986e-01   1.0000000e+00   4.1850000e+02   4.5513000e+02   1.0000000e+00
  -1.0369210e+00  -8.1071812e-01   3.9329632e-01   1.0000000e+00   3.8750000e+02   4.7300000e+02   1.0000000e+00
  -1.0236831e+00  -7.9158650e-01   4.8982737e-01   1.0000000e+00   3.5545800e+02   4.9139600e+02   1.0000000e+00
  -1.0087254e+00  -7.7219030e-01   5.8705278e-01   1.0000000e+00   3.2291300e+02   5.1100000e+02   1.0000000e+00
  -1.0039882e+00  -7.5589574e-01   6.6626480e-01   1.0000000e+00   2.9508700e+02   5.2500000e+02   1.0000000e+00
  -1.0134599e+00  -7.4029512e-01   7.2865134e-01   1.0000000e+00   2.7155600e+02   5.3193300e+02   1.0000000e+00
  -1.0342106e+00  -7.2227268e-01   7.8100109e-01   1.0000000e+00   2.4982200e+02   5.3415600e+02   1.0000000e+00
  -1.0617223e+00  -7.0251995e-01   8.2062229e-01   1.0000000e+00   2.3191300e+02   5.3300000e+02   1.0000000e+00
  -1.0870648e+00  -6.8358595e-01   8.5160203e-01   1.0000000e+00   2.1725000e+02   5.3100000e+02   1.0000000e+00
  -1.1042285e+00  -6.6805454e-01   8.8327194e-01   1.0000000e+00   2.0297900e+02   5.3156300e+02   1.0000000e+00
  -1.1151961e+00  -6.5333500e-01   9.2094818e-01   1.0000000e+00   1.8675000e+02   5.3500000e+02   1.0000000e+00
  -1.1194341e+00  -6.3130745e-01   9.6717203e-01   1.0000000e+00   1.6768000e+02   5.4314000e+02   1.0000000e+00
  -1.1265527e+00  -5.8788072e-01   1.0205579e+00   1.0000000e+00   1.4525000e+02   5.5500000e+02   1.0000000e+00
  -1.1329905e+00  -5.2296376e-01   1.0660394e+00   1.0000000e+00   1.2561500e+02   5.7025000e+02   1.0000000e+00
  -1.1329292e+00  -4.4537304e-01   1.1035188e+00   1.0000000e+00   1.0959600e+02   5.8951900e+02   1.0000000e+00
  -1.1225624e+00  -3.5836915e-01   1.1306443e+00   1.0000000e+00   9.9472700e+01   6.1421800e+02   1.0000000e+00
  -1.1048370e+00  -2.6785025e-01   1.1481411e+00   1.0000000e+00   9.5216700e+01   6.4248300e+02   1.0000000e+00
  -1.0833615e+00  -1.7615969e-01   1.1561759e+00   1.0000000e+00   9.5127000e+01   6.7233300e+02   1.0000000e+00
  -1.0571792e+00  -9.1292309e-02   1.1548677e+00   1.0000000e+00   1.0061900e+02   7.0249200e+02   1.0000000e+00
  -1.0323404e+00  -1.2408795e-02   1.1500142e+00   1.0000000e+00   1.0801500e+02   7.3136400e+02   1.0000000e+00
  -1.0245765e+00   5.3624332e-02   1.1419207e+00   1.0000000e+00   1.1407100e+02   7.5060000e+02   1.0000000e+00
  -1.0293513e+00   1.1201305e-01   1.1270747e+00   1.0000000e+00   1.2143700e+02   7.6202800e+02   1.0000000e+00
  -1.0375959e+00   1.6616762e-01   1.1084839e+00   1.0000000e+00   1.3033300e+02   7.7056000e+02   1.0000000e+00
  -1.0448863e+00   2.1721370e-01   1.0880243e+00   1.0000000e+00   1.4090000e+02   7.7821400e+02   1.0000000e+00
  -1.0688134e+00   4.1755796e-01   1.0076180e+00   1.0000000e+00   1.8762200e+02   8.1332400e+02   1.0000000e+00
  -1.0698796e+00   4.6788807e-01   9.6143323e-01   1.0000000e+00   2.1823400e+02   8.2034000e+02   1.0000000e+00
  -1.0706875e+00   5.1354095e-01   9.0264687e-01   1.0000000e+00   2.5459600e+02   8.2297100e+02   1.0000000e+00
  -1.0686180e+00   5.5367254e-01   8.3946367e-01   1.0000000e+00   2.9633600e+02   8.2333600e+02   1.0000000e+00
  -1.0637841e+00   5.8813557e-01   7.7424372e-01   1.0000000e+00   3.4001800e+02   8.2237500e+02   1.0000000e+00
  -1.0537865e+00   6.2009106e-01   7.0328617e-01   1.0000000e+00   3.8818100e+02   8.2144000e+02   1.0000000e+00
  -1.0327946e+00   6.5577653e-01   6.2676631e-01   1.0000000e+00   4.4246700e+02   8.2585200e+02   1.0000000e+00
  -9.9962454e-01   6.9584383e-01   5.4576056e-01   1.0000000e+00   5.0233900e+02   8.3625600e+02   1.0000000e+00
